Date,AMZN.O,NVDA.O,GOOGL.O,GOOG.O,AVGO.O,MU.O,AMAT.O,APP.O,RTX.N,AMD.O,CAT.N,FCX.N,TSLA.O,BA.N,LMT.N,REMX.O
2018-10-18,88.536,5.98825,54.8955,54.3985,22.802,41.3,33.92,,76.050695,26.62,135.8,12.14,17.593982,359.35,328.0,
2018-10-19,88.2015,5.72925,55.259,54.823,22.828,40.45,34.29,,75.897343,23.66,131.32,12.02,17.333316,356.26,328.14,
2018-10-22,89.465,5.7805,55.5685,55.058,22.862,39.76,33.53,,74.552566,25.03,128.71,12.0,17.396649,355.98,326.78,
2018-10-23,88.435,5.5265,55.7455,55.1845,22.905,38.68,33.52,,76.687695,25.09,118.98,11.61,19.609314,350.05,321.35,
2018-10-24,83.21,4.98525,52.856,52.5355,21.871,35.43,31.81,,71.998669,22.79,112.34,10.7,19.233314,354.65,311.13,
2018-10-25,89.1085,5.196,55.1795,54.7785,22.224,36.78,32.64,,73.372937,19.27,115.63,11.25,20.990646,363.77,306.41,
2018-10-26,82.1405,4.95725,54.1875,53.5735,21.315,35.4,32.36,,72.682854,17.63,115.05,11.5,22.059978,359.27,305.05,
2018-10-29,76.944,4.6405,51.7365,51.004,21.15,34.66,31.12,,71.42065,16.85,113.98,11.09,22.323311,335.59,286.67,
2018-10-30,76.521,5.075,52.4755,51.8105,22.101,36.01,32.42,,72.323067,17.2,117.46,11.41,21.993311,349.91,291.07,
2018-10-31,79.9005,5.27075,54.529,53.8385,22.349,37.72,32.88,,73.260872,18.21,121.32,11.65,22.487978,354.86,293.85,
2018-11-01,83.2765,5.45275,54.299,53.5,22.988,40.12,35.35,,75.248547,20.22,124.7,12.28,22.951977,363.07,299.42,
2018-11-02,83.2765,5.373,53.5745,52.8895,22.077,40.32,35.27,,75.160075,20.23,125.79,12.24,23.093977,357.75,299.28,
2018-11-05,81.39,5.29425,52.7865,52.0045,22.009,39.92,34.32,,75.053908,19.9,126.41,12.22,22.759977,361.98,303.21,
2018-11-06,82.1405,5.2765,53.4785,52.7905,22.825,39.8,34.87,,75.46088,20.68,129.33,12.2,22.737311,366.47,306.56,
2018-11-07,87.7745,5.34475,55.412,54.6695,23.44,40.93,35.25,,77.000297,21.84,135.1,12.33,23.210643,372.02,309.82,
2018-11-08,87.7455,5.14975,54.7315,54.12,24.025,40.44,34.94,,77.46625,21.2,131.39,11.93,23.426643,370.77,308.56,
2018-11-09,85.6215,5.14175,53.851,53.3075,23.899,39.11,34.28,,77.094667,21.03,126.91,11.35,23.36731,369.34,313.12,
2018-11-12,81.8425,4.7385,52.468,51.9315,22.363,37.44,32.62,,75.673214,19.03,125.0,11.16,22.085311,357.03,305.12,
2018-11-13,81.5585,4.98275,52.3985,51.8025,22.483,37.85,33.49,,76.156862,19.61,125.96,11.25,22.581977,349.51,305.74,
2018-11-14,79.9505,4.92975,52.729,52.183,22.62,38.03,33.58,,76.021204,20.81,125.1,11.54,22.93331,344.72,303.39,
2018-11-15,80.972,5.05975,53.5525,53.2355,23.634,39.91,35.02,,76.516649,21.49,129.42,11.96,23.22931,341.57,305.48,
2018-11-16,79.6705,4.11075,53.4135,53.0745,23.761,39.44,35.4,,76.752574,20.66,129.96,11.96,23.620643,335.95,301.24,
2018-11-19,75.6145,3.6175,51.371,51.0,22.913,36.83,34.42,,75.407797,19.11,125.98,11.51,23.564643,320.94,294.59,
2018-11-20,74.773,3.727,51.5225,51.288,22.771,36.12,35.77,,74.31664,19.21,122.27,10.88,23.165977,317.7,293.86,
2018-11-21,75.8365,3.61775,52.1715,51.8805,23.0,36.38,35.19,,74.145594,18.73,123.87,11.41,22.545977,317.32,294.29,
2018-11-23,75.103,3.625,51.505,51.194,22.99,36.4,35.05,,76.109677,19.38,122.32,10.77,21.721978,312.32,295.38,
2018-11-26,79.0665,3.82625,52.797,52.431,23.531,36.57,36.01,,75.484473,20.08,124.8,11.09,23.066644,316.36,295.28,
2018-11-27,79.071,3.84325,52.614,52.2205,23.583,37.0,36.0,,72.358456,21.05,124.6,11.24,22.927977,318.03,295.29,
2018-11-28,83.8875,4.00175,54.5895,54.3115,23.522,38.71,37.11,,72.387946,21.34,130.77,11.97,23.19131,333.5,299.94,
2018-11-29,83.6785,3.934,54.729,54.415,23.578,37.91,36.54,,71.48553,21.43,130.23,11.82,22.744644,342.56,302.42,
2018-11-30,84.5085,4.08575,55.4825,54.7215,23.741,38.56,37.28,,71.863011,21.3,135.67,11.94,23.36531,346.76,300.43,
2018-12-03,88.618,4.251,55.818,55.3215,24.207,40.03,38.34,,72.901085,23.71,138.95,12.09,23.899309,359.96,296.79,
2018-12-04,83.42,3.92775,53.1235,52.541,23.204,36.88,35.43,,71.290891,21.12,129.32,11.5,23.979976,342.5,286.73,
2018-12-06,84.9595,3.95725,53.904,53.4365,22.724,37.67,34.69,,71.632984,21.3,128.37,11.15,24.203976,331.9,286.35,
2018-12-07,81.4565,3.69025,52.329,51.829,22.856,35.31,33.64,,70.453354,19.46,123.55,10.92,23.864309,323.22,285.4,
2018-12-10,82.0515,3.7965,52.659,51.9775,23.925,34.8,34.17,,70.429762,19.99,123.39,10.69,24.343309,326.35,298.4,
2018-12-11,82.162,3.70475,53.0825,52.5875,24.684,35.21,34.02,,70.146651,19.98,123.24,10.76,24.450642,322.03,292.15,
2018-12-12,83.177,3.7225,53.6865,53.184,25.498,36.03,34.2,,70.577216,20.48,125.37,11.07,24.439976,326.69,292.5,
2018-12-13,82.919,3.72225,53.677,53.095,25.83,35.02,33.71,,70.335392,19.86,125.9,10.92,25.119308,325.47,292.23,
2018-12-14,79.5955,3.66125,52.5855,52.105,25.483,34.2,32.65,,70.069975,19.9,126.77,10.57,24.380642,318.75,287.7,
2018-12-17,76.0455,3.5895,51.2825,50.8265,25.413,33.88,32.67,,68.011522,18.83,124.47,10.59,23.227977,316.13,279.23,
2018-12-18,77.574,3.6735,52.1705,51.4355,24.967,34.11,33.28,,68.288735,19.5,124.27,10.6,22.468644,328.06,279.47,
2018-12-19,74.754,3.46275,51.773,51.1505,24.389,31.41,31.53,,67.120902,18.16,122.33,10.18,22.197978,319.55,273.96,
2018-12-20,73.0415,3.3775,51.179,50.4705,24.189,31.28,30.9,,64.655477,17.94,121.55,10.24,21.025312,313.05,265.29,
2018-12-21,68.8725,3.23925,49.5625,48.977,24.491,30.32,30.31,,62.626515,16.93,120.07,10.05,21.317979,304.55,256.55,
2018-12-24,67.198,3.177,49.2335,48.811,23.38,29.02,28.99,,60.196478,16.65,116.95,9.78,19.692647,294.16,245.22,
2018-12-26,73.545,3.3275,52.3925,51.973,24.814,30.89,30.64,,62.526246,17.9,124.76,10.4,21.739312,313.93,251.62,
2018-12-27,73.082,3.27925,52.645,52.194,25.085,31.93,31.55,,62.378793,17.49,126.67,10.67,21.075312,317.14,259.79,
2018-12-28,73.901,3.34125,52.334,51.854,25.359,31.57,32.38,,62.13107,17.82,125.61,10.47,22.257978,316.38,261.26,
2018-12-31,75.0985,3.3375,52.248,51.7805,25.428,31.73,32.74,,62.803459,18.46,127.07,10.31,22.186644,322.5,261.84,
2019-01-02,76.9565,3.4055,52.734,52.2925,25.351,32.75,33.48,,63.876922,18.83,126.38,10.36,20.674646,323.81,264.73,
2019-01-03,75.014,3.19975,51.2735,50.803,23.096,31.0,31.54,,61.034015,17.05,121.51,10.07,20.02398,310.9,258.08,
2019-01-04,78.7695,3.40475,53.9035,53.5355,23.323,32.7,33.7,,63.121959,19.0,128.15,10.82,21.179312,327.08,265.04,
2019-01-07,81.4755,3.585,53.796,53.4195,23.798,34.0,34.3,,63.092468,20.57,128.23,11.0,22.330644,328.11,268.08,
2019-01-08,82.829,3.49575,54.2685,53.814,23.607,33.74,32.91,,64.23081,20.75,129.77,11.2,22.356644,340.53,269.87,
2019-01-09,82.971,3.5645,54.0825,53.733,24.628,35.44,34.3,,64.478533,20.19,130.27,11.51,22.568644,343.83,270.54,
2019-01-10,82.811,3.63075,53.9415,53.5165,24.952,35.91,34.76,,65.12143,19.74,132.96,11.51,22.997977,352.61,277.5,
2019-01-11,82.028,3.72075,53.2235,52.8595,25.057,36.01,34.78,,64.850116,20.27,132.1,11.6,23.150644,352.9,277.73,
2019-01-14,80.8605,3.761,52.5755,52.2345,25.087,34.67,33.86,,65.380949,20.23,131.8,11.55,22.293311,350.36,277.51,
2019-01-15,83.728,3.74675,54.3255,53.8575,25.649,33.99,33.75,,65.50481,20.38,130.69,11.57,22.961977,352.24,276.0,
2019-01-16,84.189,3.721,54.4755,54.0485,25.17,33.58,33.64,,65.392745,19.73,131.66,11.89,23.069977,352.06,272.39,
2019-01-17,84.661,3.793,54.956,54.495,25.533,33.88,34.54,,66.513393,20.25,134.54,12.13,23.153977,359.09,278.8,
2019-01-18,84.81,3.92325,55.365,54.913,26.082,35.76,35.71,,67.179883,20.77,136.6,12.56,20.150647,364.73,282.87,
2019-01-22,81.6085,3.71925,53.9315,53.526,25.829,33.87,34.44,,65.50481,19.76,132.24,12.38,19.92798,357.9,279.59,
2019-01-23,82.001,3.73225,54.2205,53.7785,25.752,34.24,34.31,,69.031901,19.8,131.82,12.31,19.172647,358.61,283.51,
2019-01-24,82.7465,3.946,54.2,53.695,26.355,36.59,37.82,,68.158976,20.85,132.73,10.7,19.433981,358.27,285.25,
2019-01-25,83.5285,4.00375,55.0755,54.5495,26.794,38.96,39.19,,68.306429,21.93,136.86,11.24,19.802647,364.2,287.04,
2019-01-28,81.8945,3.45025,53.993,53.504,26.762,38.08,38.7,,67.875865,20.18,124.37,10.28,19.758647,362.97,287.87,
2019-01-29,79.694,3.29,53.503,53.031,26.632,37.39,38.2,,69.503753,19.25,126.53,10.45,19.830647,364.91,292.05,
2019-01-30,83.5215,3.43475,54.8995,54.453,27.082,38.24,39.6,,70.258716,23.09,130.11,11.27,20.584646,387.72,291.67,
2019-01-31,85.9365,3.59375,56.2945,55.8185,26.825,38.22,39.08,,69.63941,24.41,133.16,11.64,20.46798,385.62,289.69,
2019-02-01,81.3115,3.61825,55.931,55.5375,26.681,39.6,39.31,,70.176142,24.51,130.91,11.51,20.813979,387.43,290.58,
2019-02-04,81.6655,3.7295,57.071,56.64,27.212,39.47,38.9,,70.270512,24.13,130.88,11.86,20.859312,397.0,298.77,
2019-02-05,82.9405,3.74875,57.5935,57.2995,27.0,39.37,39.12,,71.23191,23.31,132.0,11.87,21.423312,410.18,299.46,
2019-02-06,82.013,3.825,56.1445,55.7615,27.621,41.52,40.28,,71.5799,23.26,130.54,11.91,21.147979,411.11,299.83,
2019-02-07,80.7185,3.6855,55.2955,54.9355,26.909,39.38,39.92,,71.202419,22.67,128.78,11.86,20.500646,405.17,300.13,
2019-02-08,79.411,3.70425,55.119,54.753,27.406,38.58,39.78,,72.246391,23.05,128.6,11.61,20.386646,404.91,301.5,
2019-02-11,79.55,3.66125,55.106,54.7505,27.572,38.58,39.9,,72.382048,22.96,128.93,11.53,20.855979,403.95,300.04,
2019-02-12,81.9005,3.77925,56.379,56.0685,27.939,40.4,40.69,,73.125215,22.82,132.67,11.49,20.787313,410.72,304.11,
2019-02-13,82.0,3.822,56.4315,56.008,28.132,41.68,40.85,,73.384733,22.85,133.1,12.29,20.544646,410.58,304.42,
2019-02-14,81.1325,3.86325,56.46,56.0835,28.15,42.23,40.71,,73.213687,23.13,132.62,12.16,20.251313,409.82,301.0,
2019-02-15,80.3975,3.9335,55.9815,55.6825,28.193,41.99,39.1,,75.354714,23.68,136.2,12.28,20.525313,417.97,307.23,
2019-02-19,81.379,3.916,56.3255,55.928,28.166,41.96,39.3,,75.873751,23.95,135.8,13.09,20.37598,416.26,305.18,
2019-02-20,81.105,3.96375,56.0295,55.69,28.342,42.21,39.0,,75.74989,23.95,140.31,13.35,20.170646,421.55,307.2,
2019-02-21,80.972,3.89425,55.2105,54.8485,28.094,41.53,38.83,,74.505381,23.92,138.88,13.02,19.415314,417.58,304.51,
2019-02-22,81.578,3.97975,55.828,55.5185,27.65,42.57,39.43,,75.360612,24.36,138.68,13.22,19.647314,424.05,307.13,
2019-02-25,81.65,3.96725,55.8665,55.47,27.86,42.75,39.66,,75.655519,24.71,141.41,13.26,19.91798,426.87,305.97,
2019-02-26,81.82,3.9275,56.1005,55.7565,27.5,42.96,39.58,,75.018519,24.21,137.98,13.18,19.857313,426.77,305.88,
2019-02-27,82.0545,3.88525,56.1445,55.8025,27.149,41.32,38.78,,74.847473,23.48,139.58,13.16,20.982646,435.44,307.58,
2019-02-28,81.9915,3.8565,56.3275,55.996,27.536,40.88,38.34,,74.122001,23.53,137.34,12.9,21.325312,439.96,309.41,
2019-03-01,83.5865,3.91125,57.426,57.0495,27.275,41.58,38.56,,74.180983,23.68,137.47,12.87,19.652647,440.62,309.47,
2019-03-04,84.8085,3.9195,57.671,57.39,27.489,41.06,39.08,,74.163288,23.37,138.35,12.78,19.023981,432.69,304.69,
2019-03-05,84.6215,3.913,58.4595,58.1015,27.701,39.99,38.93,,74.281251,23.5,137.14,12.84,18.435982,430.12,305.76,
2019-03-06,83.4475,3.80125,58.247,57.893,27.135,37.93,38.07,,73.956853,22.41,134.83,12.54,18.415982,424.46,303.32,
2019-03-07,81.2975,3.7315,57.5425,57.165,26.551,37.83,37.57,,73.408326,22.08,132.8,12.31,18.439315,422.56,303.01,
2019-03-08,81.04,3.766,57.4985,57.116,26.419,38.65,37.74,,73.148807,22.01,131.35,12.09,18.942648,422.54,300.95,
2019-03-11,83.531,4.0285,58.963,58.788,26.906,39.03,38.51,,74.322538,22.96,133.11,12.36,19.394647,400.01,304.4,
2019-03-12,83.655,4.063,59.8625,59.66,26.963,39.25,38.71,,73.532187,23.49,132.48,12.65,18.890648,375.41,301.92,
2019-03-13,84.5405,4.2155,59.953,59.666,27.121,38.83,38.6,,74.694121,23.38,133.5,12.66,19.263981,377.14,303.45,
2019-03-14,84.311,4.139,59.6265,59.2775,26.82,38.41,38.93,,74.841575,22.82,133.69,12.32,19.330647,373.3,298.51,
2019-03-15,85.618,4.24525,59.515,59.223,29.029,39.54,40.39,,74.269455,23.29,132.67,12.35,18.361982,378.99,296.15,
2019-03-18,87.1075,4.22375,59.4275,59.213,29.384,39.61,40.0,,74.847473,23.25,134.1,12.62,17.965982,372.28,297.64,
2019-03-19,88.0925,4.39275,60.123,59.9425,29.931,40.37,40.37,,74.617446,26.0,134.15,12.68,17.831316,373.43,296.6,
2019-03-20,89.8635,4.36,61.3215,61.1985,29.103,40.13,39.57,,73.909668,25.7,133.01,12.82,18.239982,376.16,295.98,
2019-03-21,90.963,4.5985,61.8065,61.577,29.68,43.99,41.33,,74.835677,27.89,134.06,12.92,18.267982,372.7,299.01,
2019-03-22,88.2385,4.4375,60.3825,60.275,29.265,41.62,39.86,,73.815298,26.37,129.77,12.18,17.635316,362.17,294.01,
2019-03-25,88.713,4.3445,59.869,59.65,29.216,40.55,39.4,,73.962751,25.97,131.38,12.38,17.361316,370.46,294.12,
2019-03-26,89.188,4.42175,59.492,59.231,29.703,40.32,39.63,,74.399214,25.69,131.84,12.7,17.851315,370.38,294.92,
2019-03-27,88.285,4.4125,58.9005,58.651,29.597,39.23,38.93,,74.493584,24.89,131.2,12.71,18.321982,374.21,293.95,
2019-03-28,88.671,4.43125,58.6135,58.4245,29.907,39.34,38.51,,75.065705,25.06,132.37,12.73,18.574648,374.44,295.6,
2019-03-29,89.0375,4.489,58.8445,58.6655,30.071,41.33,39.66,,76.021204,25.52,135.49,12.89,18.657315,381.42,300.16,
2019-04-01,90.7095,4.557,59.949,59.7215,30.579,42.25,41.13,,78.557407,26.36,140.25,13.1,19.278647,391.54,304.29,
2019-04-02,90.699,4.575,60.277,60.0245,30.305,42.44,40.99,,77.796546,26.75,140.19,13.12,19.058648,390.75,303.1,
2019-04-03,91.035,4.7155,60.5405,60.296,30.42,43.9,42.43,,77.448556,29.02,139.26,13.16,19.453981,384.74,297.27,
2019-04-04,90.943,4.7065,60.9725,60.75,30.2,42.89,42.62,,78.268398,29.09,140.13,13.56,17.851982,395.86,299.67,
2019-04-05,91.864,4.77375,60.5725,60.3575,30.428,43.32,43.04,,78.870009,28.98,140.36,13.33,18.330648,391.93,302.58,
2019-04-08,92.493,4.79475,60.414,60.192,30.448,42.9,42.92,,78.775639,28.53,139.82,13.74,18.213315,374.52,305.66,
2019-04-09,91.792,4.7315,60.1345,59.8625,30.345,41.72,42.01,,78.002981,27.24,136.35,13.38,18.153982,369.04,302.68,
2019-04-10,92.3665,4.8025,60.3225,60.108,30.751,42.17,42.17,,77.654991,27.83,137.53,13.49,18.403982,364.94,299.12,
2019-04-11,92.2035,4.7885,60.4795,60.231,30.941,42.28,42.47,,78.339176,27.79,138.87,13.41,17.894649,370.16,305.59,
2019-04-12,92.153,4.75025,61.1365,60.8935,31.703,42.01,42.99,,79.801916,27.85,141.2,13.7,17.846649,379.64,309.7,
2019-04-15,92.2435,4.6175,61.3265,61.055,31.64,41.82,42.71,,79.359555,27.33,140.25,13.69,17.758649,375.46,308.71,
2019-04-16,93.152,4.70525,61.5955,61.3565,31.85,42.76,43.72,,79.825509,27.93,142.03,14.16,18.223982,381.72,310.06,
2019-04-17,93.241,4.68225,62.007,61.817,32.053,43.15,43.89,,80.090925,27.49,142.74,14.2,18.081982,377.52,310.5,
2019-04-18,93.0845,4.6575,62.0735,61.8185,31.862,43.4,43.95,,80.804601,27.68,143.36,14.0,18.217315,380.07,314.26,
2019-04-22,94.3655,4.71175,62.688,62.442,31.5,43.4,43.79,,80.751517,28.18,142.38,13.65,17.516649,375.17,315.26,
2019-04-23,96.1885,4.76675,63.5295,63.2275,31.564,42.77,43.83,,82.585841,27.97,142.03,13.46,17.593316,374.02,333.1,
2019-04-24,95.0875,4.77925,63.0025,62.8,31.433,43.03,44.46,,82.332221,28.46,137.73,13.58,17.243983,375.46,330.12,
2019-04-25,95.1125,4.67275,63.367,63.1725,31.182,42.75,44.45,,82.414795,27.66,136.13,12.21,16.50865,382.8,328.87,
2019-04-26,97.5315,4.45225,63.871,63.609,31.041,42.1,44.66,,83.0341,27.88,139.03,12.5,15.675984,380.79,328.33,
2019-04-29,96.9215,4.48325,64.81,64.379,31.272,42.11,44.24,,83.824452,27.69,139.02,12.43,16.097984,379.05,328.59,
2019-04-30,96.326,4.525,59.948,59.424,31.84,42.06,44.07,,84.113461,27.63,139.42,12.31,15.912651,377.69,333.33,
2019-05-01,95.576,4.51175,58.666,58.404,31.89,41.9,43.38,,83.505952,26.81,138.15,11.71,15.600651,376.8,331.85,
2019-05-02,95.041,4.57975,58.3255,58.1305,31.582,42.56,43.7,,82.456082,28.29,135.17,11.51,16.273317,375.8,332.55,
2019-05-03,98.123,4.57525,59.4775,59.27,31.571,43.33,43.96,,83.535442,28.22,139.06,11.95,17.001983,376.46,334.07,
2019-05-06,97.5275,4.49625,59.673,59.4695,31.157,42.13,43.11,,82.692007,27.42,136.76,11.72,17.02265,371.6,335.72,
2019-05-07,96.05,4.32775,58.943,58.705,30.729,40.26,42.05,,79.88449,26.66,133.67,11.44,16.47065,357.23,330.9,
2019-05-08,95.8885,4.348,58.539,58.3135,30.339,39.75,41.58,,80.845888,27.09,131.95,11.37,16.32265,359.75,334.18,
2019-05-09,94.9935,4.25475,58.3985,58.119,30.406,39.27,40.94,,80.722027,27.21,131.2,11.28,16.131984,354.13,339.36,
2019-05-10,94.499,4.2205,58.382,58.2135,30.396,38.94,40.8,,80.904869,27.96,131.34,11.37,15.967984,354.67,341.35,
2019-05-13,91.134,3.96125,56.8295,56.6015,29.338,37.38,39.09,,77.831935,26.24,125.3,10.71,15.133985,337.37,335.37,
2019-05-14,92.006,4.051,56.243,56.022,30.2,38.51,40.01,,79.023361,27.32,127.47,10.86,15.487318,343.04,336.17,
2019-05-15,93.5575,3.9895,58.54,58.2105,30.437,38.41,41.5,,79.023361,27.58,127.3,10.85,15.463318,345.64,334.15,
2019-05-16,95.3785,4.00475,59.225,58.949,29.729,37.31,41.66,,79.772425,28.01,126.61,10.66,15.221985,353.81,339.39,
2019-05-17,93.45,3.91325,58.439,58.115,28.989,36.06,42.7,,78.887703,27.5,122.76,10.37,14.068653,355.02,337.99,
2019-05-20,92.9485,3.79375,57.233,56.9425,27.259,34.62,40.35,,78.728453,26.68,122.43,10.2,13.690653,352.79,342.01,
2019-05-21,92.876,3.8765,57.722,57.4815,27.533,35.64,41.27,,80.232481,27.35,124.95,10.35,13.671986,358.75,343.95,
2019-05-22,92.984,3.805,57.7925,57.571,26.922,34.73,40.49,,79.866796,27.41,123.56,10.06,12.848654,352.78,341.3,
2019-05-23,90.774,3.683,57.267,57.0385,26.009,33.82,39.94,,76.941315,26.36,122.26,9.95,13.032654,350.55,340.07,
2019-05-24,91.164,3.62875,56.9305,56.6735,25.594,34.0,39.5,,77.501639,26.44,122.9,10.08,12.708654,354.9,338.78,
2019-05-28,91.8215,3.58325,56.978,56.7075,25.448,32.94,39.01,,76.628713,29.03,121.59,10.03,12.579987,354.88,337.89,
2019-05-29,90.9595,3.5085,55.997,55.823,25.412,33.29,39.37,,76.363297,28.09,121.48,9.99,12.657321,348.8,339.34,
2019-05-30,90.816,3.47775,56.0705,55.8975,25.662,33.32,39.75,,75.732195,28.03,121.84,9.82,12.547987,349.87,341.96,
2019-05-31,88.7535,3.3865,55.325,55.1815,25.164,32.61,38.69,,74.493584,27.41,119.81,9.71,12.343988,341.61,338.54,
2019-06-03,84.6345,3.3445,51.937,51.8115,25.318,32.69,38.78,,74.823881,27.58,120.65,9.92,11.931321,338.89,344.57,
2019-06-04,86.478,3.575,52.7245,52.6525,26.57,34.49,40.42,,76.304315,29.57,122.08,10.32,12.906654,344.62,349.35,
2019-06-05,86.925,3.532,52.232,52.111,26.572,33.34,40.59,,77.478046,29.5,123.12,10.1,13.105987,348.75,352.7,
2019-06-06,87.718,3.5945,52.388,52.217,27.279,33.47,41.38,,77.660889,31.82,123.39,10.19,13.729986,350.64,352.52,
2019-06-07,90.2015,3.6375,53.4185,53.302,27.487,33.99,41.51,,77.944,32.41,124.46,10.35,13.63332,353.7,355.23,
2019-06-10,93.0315,3.71075,54.138,54.019,28.021,34.94,43.14,,75.502167,33.23,125.74,10.61,14.191986,353.8,351.6,
2019-06-11,93.185,3.76875,54.052,53.936,28.348,34.84,43.75,,72.511807,32.41,127.28,10.62,14.473319,349.33,344.04,
2019-06-12,92.766,3.655,53.955,53.8515,27.973,32.96,41.5,,73.178298,32.18,127.1,10.59,13.950653,347.03,345.51,
2019-06-13,93.515,3.7065,54.5505,54.4385,28.161,33.38,41.65,,73.614761,31.39,127.17,10.83,14.260652,348.86,349.08,
2019-06-14,93.4835,3.616,54.315,54.2675,26.593,32.66,41.23,,73.90377,30.36,127.23,10.65,14.327986,347.16,350.14,
2019-06-17,94.3015,3.62575,54.6945,54.625,26.597,32.43,40.5,,73.272668,29.2,127.32,10.74,15.001985,354.9,348.69,
2019-06-18,95.0685,3.822,55.262,55.18,27.805,34.29,42.31,,74.682325,30.45,130.33,11.13,14.982652,373.96,353.52,
2019-06-19,95.4395,3.828,55.2255,55.1165,27.749,33.94,42.53,,74.764899,30.5,130.61,11.19,15.095318,368.56,355.73,
2019-06-20,95.9095,3.8525,55.66,55.571,27.905,34.15,43.21,,76.693593,30.01,133.63,11.38,14.641319,374.88,362.8,
2019-06-21,95.565,3.794,56.2685,56.094,27.399,33.25,42.96,,75.93863,29.1,133.89,11.34,14.790652,371.84,359.36,
2019-06-24,95.695,3.8165,55.835,55.776,27.92,33.19,42.33,,76.782065,29.26,134.37,11.34,14.909318,373.99,359.98,
2019-06-25,93.9135,3.787,54.379,54.3175,27.651,32.68,41.98,,76.09788,28.86,133.71,11.34,14.650652,369.32,360.56,
2019-06-26,94.8915,3.9815,54.016,53.99,28.144,37.04,43.58,,75.354714,29.92,135.15,11.49,14.617985,374.94,359.5,
2019-06-27,95.214,4.08075,53.8315,53.8005,28.571,38.07,44.69,,76.068389,30.74,135.5,11.56,14.855985,364.02,359.09,
2019-06-28,94.6815,4.10575,54.14,54.0455,28.786,38.59,44.91,,76.793861,30.37,136.29,11.61,14.897318,364.01,363.54,
2019-07-01,96.1095,4.15425,55.0,54.8975,30.035,40.11,45.68,,77.46625,31.2,136.6,11.45,15.144652,356.46,361.47,
2019-07-02,96.7155,4.05575,55.63,55.5625,29.533,39.6,44.66,,77.831935,31.24,135.85,11.45,14.969985,354.16,367.57,
2019-07-03,96.95,4.06875,56.1495,56.079,28.489,39.59,44.67,,78.445342,31.19,135.59,11.31,15.659984,354.47,370.38,
2019-07-05,97.1455,4.00575,56.63325,56.5795,28.266,39.42,43.98,,78.174028,31.5,135.49,11.29,15.539984,355.86,369.92,
2019-07-08,97.616,3.93025,55.8395,55.8175,27.496,40.41,43.45,,77.189037,32.04,134.84,11.22,15.355985,351.12,369.18,
2019-07-09,99.415,3.93275,56.2145,56.2415,27.553,41.35,43.97,,76.905926,33.15,134.29,10.87,15.337318,353.09,369.73,
2019-07-10,100.8705,4.0015,57.0455,57.024,27.45,42.9,44.72,,76.941315,33.79,132.64,10.95,15.927984,352.3,368.16,
2019-07-11,100.0535,4.157,57.204,57.2105,27.606,43.48,45.28,,77.46625,33.06,133.96,11.1,15.906651,359.0,368.23,
2019-07-12,100.55,4.19025,57.267,57.245,28.539,44.51,46.51,,78.870009,33.21,138.36,11.02,16.33865,365.33,369.45,
2019-07-15,101.0495,4.18175,57.5255,57.517,28.834,44.4,46.28,,78.581,34.39,139.64,11.14,16.899983,361.61,367.69,
2019-07-16,100.495,4.177,57.673,57.679,28.413,43.06,46.01,,78.557407,33.85,139.09,11.12,16.825317,362.75,365.35,
2019-07-17,99.6015,4.24275,57.337,57.3175,28.508,43.37,46.22,,76.73488,33.6,135.73,11.06,16.99065,369.52,358.47,
2019-07-18,98.895,4.2545,57.362,57.3165,28.978,44.67,48.17,,77.442658,33.0,134.89,11.15,16.90265,361.11,356.21,
2019-07-19,98.226,4.211,56.5775,56.505,29.0,45.52,47.81,,78.085555,32.51,136.23,11.49,17.211983,377.36,356.96,
2019-07-22,99.2815,4.283,56.9605,56.9035,29.615,47.19,50.73,,78.415852,32.85,135.24,11.49,17.045316,373.42,357.63,
2019-07-23,99.7245,4.3915,57.4025,57.3105,30.078,46.95,51.03,,79.589583,33.49,138.1,11.65,17.344649,373.07,357.8,
2019-07-24,100.0405,4.4665,56.9865,56.8905,30.377,47.99,52.14,,79.182611,34.11,131.91,11.94,17.658649,361.43,368.9,
2019-07-25,98.691,4.3345,56.797,56.606,30.039,47.77,50.82,,80.427119,33.67,134.71,11.42,15.254651,348.09,370.32,
2019-07-26,97.1525,4.37675,62.261,62.5205,30.092,47.49,50.74,,79.996555,34.02,132.92,11.56,15.202651,345.0,369.46,
2019-07-29,95.6225,4.3705,62.092,61.9705,30.174,46.82,50.67,,80.049638,33.48,134.46,11.61,15.717984,340.21,369.62,
2019-07-30,94.9265,4.38625,61.4,61.257,29.956,47.46,50.73,,79.801916,33.87,132.95,11.47,16.150651,347.46,365.99,
2019-07-31,93.339,4.218,60.91,60.834,28.999,44.89,49.37,,78.799231,30.45,131.67,11.06,16.107317,341.18,362.17,
