Date,AMD.O,ALB.N,AME.N,APH.O,ADI.O,AAPL.O,AMAT.O,APTV.N,AXON.N,BA.N,AVGO.O,CAT.N,COHR.O,GLW.O,CMI.N,DELL.O,DOV.N,DD.N,ETN.N,ECL.N,EMR.N,FSLR.O,F.N,FTV.N,FCX.N,GE.N,GEV.N,GNRC.N,GD.N,GM.N,HPE.O,HWM.N,HPQ.O,HUBB.N,HII.N,IEX.N,ITW.N,IR.N,INTC.O,IFF.N,JBL.N,KEYS.O,KLAC.O,LHX.N,LRCX.O,LMT.N,LYB.N,MCHP.O,MU.O,MPWR.O,NTAP.O,NDSN.N,NOC.N,NUE.N,NVDA.O,NXPI.O,ON.O,OTIS.N,PCAR.N,PH.N,PNR.N,PPG.N,QCOM.O,Q.N,RTX.N,ROK.N,ROP.N,SNDK.O,STX.O,SHW.N,SWKS.O,SNA.N,SWK.N,STLD.N,SMCI.O,TEL.N,TDY.N,TER.O,TSLA.O,TXN.O,TXT.N,TDG.N,TRMB.N,VRT.N,GWW.N,WAB.N,WDC.O,XYL.N,ZBRA.N,ABT.N,A.N,ALGN.O,ANET.O,BAX.N,BDX.N,TECH.N,BSX.N,BR.N,CRL.N,CIEN.O,CSCO.O,COO.N,DHR.N,DXCM.O,EW.N,FFIV.O,GEHC.N,HOLX.O,IDXX.O,PODD.O,ISRG.O,IQV.N,LITE.O,MDT.N,MTD.N,MSI.N,RMD.N,RVTY.N,STE.N,SYK.N,TMO.N,WAT.N,WST.N,ZBH.N,ACN.N,ADBE.O,AFL.N,ABNB.O,ALL.N,GOOGL.O,GOOG.O,MO.N,AMZN.O,AXP.N,AIG.N,APP.O,ACGL.N,AIZ.N,ADSK.O,BAC.N,BKNG.N,BF.B.N,CDNS.O,COF.N,CCL.N,SCHW.N,CMG.N,CB.N,CINF.N,C.N,CFG.N,CTSH.N,STZ.N,DRI.N,DDOG.O,DPZ.N,EBAY.O,EPAM.N,EXPE.N,FICO.N,FITB.N,IT.N,GL.N,GS.N
2025-03-31,102.74,72.02,172.14,,201.67,222.13,145.12,59.5,525.55,170.55,167.43,329.8,,,313.44,,175.68,31.234835,271.83,253.52,109.64,126.43,10.03,55.130299,37.86,200.15,305.28,126.65,272.58,47.03,,129.73,,330.91,204.04,180.97,248.01,80.03,22.71,77.61,136.07,,679.8,209.31,72.7,446.71,70.4,48.41,86.89,579.98,87.84,202.04,512.01,120.34,108.38,190.06,40.69,103.2,96.226515,607.85,87.48,109.35,153.61,,132.46,258.38,589.44,47.61,84.95,349.19,64.63,337.01,76.88,125.06,34.24,141.32,497.71,82.6,259.16,179.7,72.25,1294.293271,65.65,72.2,987.83,181.35,40.43,119.46,282.5,132.65,116.98,158.86,,34.23,180.007946,58.6,100.88,242.46,150.52,,61.71,84.37,205.0,68.29,72.48,266.27,80.66,61.77,419.95,262.61,495.27,176.3,62.34,89.86,1180.91,437.81,223.85,105.8,226.65,372.25,497.6,368.57,223.88,113.18,312.04,383.53,111.19,119.46,207.07,154.64,156.23,60.02,190.26,269.05,86.94,264.97,96.16,209.75,261.8,41.73,4590.16,,254.33,179.3,19.53,78.28,50.21,301.99,147.65,70.99,40.97,76.43,183.52,207.76,99.21,459.12,67.73,168.84,168.09,1844.16,39.155,419.74,131.72,546.29
2025-04-30,97.35,58.55,169.58,,194.92,212.5,150.71,57.06,610.16,183.24,192.47,309.27,,,293.84,,170.65,27.600252,294.37,251.43,105.11,125.82,10.01,52.501101,36.03,201.54,370.82,114.38,272.12,45.24,,138.58,,363.18,230.34,173.97,239.91,75.43,20.1,78.46,146.56,,702.69,220.02,71.67,477.75,58.21,46.08,76.95,593.1,89.75,189.58,486.5,119.37,108.92,184.31,39.7,96.27,89.077413,605.06,90.73,108.86,148.46,,126.13,247.68,559.98,32.11,91.03,352.92,64.28,313.81,60.02,129.91,31.86,146.38,466.03,74.21,282.16,160.05,70.37,1322.157315,62.14,85.38,1024.31,184.74,43.86,120.57,251.16,130.75,107.6,173.3,,31.17,162.742712,50.35,102.87,242.4,118.62,,57.73,81.73,199.33,71.38,75.49,264.74,70.33,58.2,432.65,252.29,515.8,155.07,59.04,84.76,1070.57,440.39,236.59,93.43,224.74,373.92,429.0,347.73,211.29,103.05,299.15,374.98,108.68,121.92,198.39,158.8,160.89,59.15,184.42,266.41,81.52,269.31,90.64,192.74,274.25,39.88,5100.98,,297.74,180.26,18.34,81.4,50.52,286.08,139.35,68.38,36.89,73.54,187.54,200.64,102.16,489.97,68.16,156.91,156.98,1989.68,35.92,421.08,123.34,547.55
2025-05-31,110.73,55.76,178.74,,213.98,200.85,156.75,66.81,749.83,207.32,242.07,348.03,,,321.48,,177.75,27.939033,320.2,265.62,119.38,158.08,10.38,52.877777,38.48,245.91,472.98,122.13,278.49,49.61,,169.89,,389.58,223.06,180.91,245.08,81.64,19.55,76.56,168.01,,756.88,244.34,80.79,482.38,56.49,58.04,94.46,661.9,99.16,212.01,484.77,109.36,135.13,191.13,42.02,95.35,92.671713,664.7,99.18,110.8,145.2,,136.48,315.55,570.11,37.69,117.94,358.81,69.03,320.75,65.43,123.12,40.02,160.07,498.86,78.6,346.46,182.85,74.03,1373.955619,71.3,107.93,1087.56,202.32,51.55,126.04,289.71,133.58,111.92,180.94,,30.5,135.630714,48.425,105.26,242.83,135.63,,63.04,68.26,189.9,85.8,78.22,285.38,70.525,62.17,513.36,325.03,552.34,140.33,72.28,82.98,1155.52,415.38,244.79,90.42,245.21,382.64,402.82,349.24,210.85,92.17,316.82,415.09,103.54,129.0,209.87,171.74,172.85,60.61,205.01,294.05,84.64,393.0,95.07,202.98,296.12,44.13,5527.325,,287.07,189.15,23.22,88.34,50.08,297.2,150.82,75.32,40.35,80.99,178.29,214.21,117.88,473.84,73.17,174.49,166.74,1726.28,38.17,436.42,121.87,600.45
2025-06-30,141.9,62.67,180.96,,238.02,205.17,183.07,68.22,828.48,209.53,275.65,388.21,,,327.5,,183.23,28.687699,356.99,269.44,133.33,165.54,10.85,52.13,43.35,257.39,529.15,143.21,291.66,49.21,,186.13,,408.41,241.46,175.57,247.25,83.18,22.4,73.55,218.1,,895.74,250.84,97.34,463.14,57.86,70.37,123.25,731.38,106.55,214.93,499.98,129.54,157.99,218.49,52.41,99.02,93.866522,698.47,102.66,113.75,159.26,,146.02,332.17,566.91,45.35,144.33,343.36,74.52,311.18,67.75,128.01,49.01,168.67,512.31,89.92,317.66,207.62,80.29,1422.806584,76.0,128.41,1040.24,209.35,63.99,129.36,308.805,136.01,118.01,189.33,,30.28,135.363524,51.51,107.41,243.03,151.73,,69.38,71.27,197.54,87.29,78.21,294.32,74.09,65.16,536.34,314.18,543.41,157.59,95.06,87.17,1174.72,420.46,258.0,96.72,240.22,395.63,405.46,349.04,218.8,91.21,298.89,386.88,105.46,132.34,201.31,176.23,177.39,58.63,219.39,318.98,85.59,350.08,91.08,197.49,309.57,47.32,5785.54,,308.15,212.76,28.12,91.24,56.15,289.72,149.05,85.12,44.75,78.07,162.68,217.97,134.33,450.5,74.46,176.82,168.69,1827.96,41.13,404.22,124.29,707.75
2025-07-31,176.31,67.85,184.85,,224.63,207.57,180.06,68.64,754.04,221.84,293.7,438.02,,,367.62,,181.14,30.072103,384.72,261.76,145.51,174.73,11.07,47.93,40.24,271.08,660.29,194.69,311.61,53.34,,179.77,,437.48,278.86,163.51,255.97,84.63,19.8,71.03,223.17,,879.03,274.82,94.84,420.98,57.93,67.59,109.14,711.24,104.13,214.27,576.61,143.07,177.87,213.77,56.36,85.69,97.48057,731.9,102.2,105.5,146.76,,157.57,351.71,550.085,42.92,157.01,330.88,68.54,321.19,67.65,127.6,58.97,205.75,551.02,107.43,308.27,181.06,77.77,1504.976509,83.96,145.6,1039.54,192.05,78.69,144.62,338.55,126.19,114.81,129.01,,21.76,140.078654,54.72,104.92,247.51,169.64,,68.08,70.7,197.16,80.77,79.31,313.42,71.32,66.82,534.31,288.4,481.09,185.86,110.08,90.24,1233.68,438.98,271.94,87.9,226.49,392.73,467.68,288.76,239.26,91.65,267.1,357.69,99.36,132.41,203.25,191.9,192.86,61.94,234.11,299.31,77.63,390.7,86.06,187.3,303.11,47.27,5611.39,,364.57,215.0,29.77,97.73,42.88,266.04,147.16,93.7,47.72,71.78,167.04,201.67,139.98,463.09,91.75,157.71,180.27,1436.72,41.58,338.65,140.47,723.59
2025-08-31,162.63,84.92,184.8,,251.31,232.14,160.76,79.53,747.24,234.68,297.39,419.04,,,398.44,,178.86,32.171713,349.14,277.04,132.0,195.19,11.77,47.86,44.4,275.2,612.97,185.25,324.57,58.59,,174.1,,430.99,270.79,164.5,264.65,79.43,24.35,67.51,204.83,,872.0,277.62,100.15,455.63,56.35,65.0,119.01,835.76,112.79,225.28,590.04,148.73,174.18,234.85,49.59,86.38,98.65563,759.35,107.53,111.23,160.73,,158.6,343.43,526.21,52.47,167.4,365.83,74.94,325.24,74.29,130.88,41.54,206.5,538.17,118.24,333.87,202.48,80.16,1308.880257,80.72,127.55,1013.5,193.5,80.34,141.56,317.27,132.66,125.66,141.96,,24.69,151.654298,54.625,105.5,255.62,163.31,,69.09,67.395,205.82,75.34,81.34,313.14,73.68,67.12,647.09,339.88,473.295,190.81,132.81,92.81,1301.04,472.46,274.51,90.11,245.06,391.41,492.72,301.8,246.95,106.1,259.97,356.7,106.86,130.53,203.45,212.91,213.53,67.21,229.0,331.28,81.32,478.59,91.49,215.61,314.7,50.74,5699.48,,350.43,227.22,31.89,95.84,42.14,275.07,153.6,96.57,52.28,72.27,161.94,206.94,136.68,458.49,90.61,176.36,214.615,1521.64,45.77,251.19,139.95,745.25
2025-09-30,161.79,81.08,188.0,,245.7,254.63,204.74,86.22,718.045,215.83,329.91,477.15,,,422.37,,166.83,32.581597,374.25,273.86,131.18,220.53,11.96,48.99,39.22,300.82,614.9,167.4,341.0,60.97,,196.23,,430.31,287.91,162.76,260.76,82.62,33.55,61.54,217.17,,1078.6,305.41,133.9,499.21,49.04,64.22,167.32,920.64,118.46,226.72,609.32,135.43,186.58,227.73,49.31,91.43,97.085592,758.15,110.76,105.11,166.36,,167.33,349.53,498.7,112.2,236.06,346.26,76.98,346.53,74.33,139.46,47.94,219.53,586.04,137.64,444.72,183.73,84.49,1318.02,81.63,150.86,952.96,200.47,120.06,147.5,297.21,133.94,128.35,125.22,,22.77,147.08848,55.69,97.63,238.17,156.46,,68.42,68.58,198.26,67.29,77.77,323.19,75.09,67.49,638.89,308.73,447.23,189.94,162.71,95.24,1227.61,457.29,273.73,87.65,247.44,369.67,485.02,299.81,262.33,98.5,246.6,352.75,111.7,121.42,214.65,243.1,243.55,66.06,219.57,332.16,78.54,718.54,90.72,216.6,317.67,51.59,5399.99,,351.26,212.58,28.91,95.47,39.19,282.25,157.98,101.5,53.16,67.06,134.67,190.36,142.4,431.67,90.95,150.79,213.62,1496.53,44.545,262.87,142.97,796.35
2025-10-31,256.12,98.23,202.11,,234.13,270.37,233.1,81.1,732.96,201.02,369.63,577.26,,,437.68,,181.46,34.150031,381.56,256.4,139.57,266.94,13.13,50.34,41.7,308.95,585.14,168.02,344.9,69.09,,205.95,,470.0,322.02,171.46,243.92,76.33,39.99,62.97,220.89,,1208.74,289.1,157.46,491.88,46.42,62.42,223.77,1005.0,117.78,231.92,583.45,150.05,202.49,209.12,50.08,92.76,97.292956,772.83,106.35,97.75,180.9,95.0,178.5,368.36,446.04,199.33,255.88,344.94,77.72,335.55,67.72,156.75,51.96,247.01,526.82,181.76,456.56,161.46,80.81,1308.51,79.79,192.86,979.0,204.44,150.21,150.85,269.36,123.62,146.36,137.88,,18.47,140.440147,62.54,100.72,220.4,180.07,,73.11,69.915,215.38,58.22,82.45,253.05,74.93,73.91,629.51,313.01,534.28,216.46,201.56,90.7,1416.29,406.71,246.88,93.59,235.7,356.24,567.39,349.6,282.07,100.56,250.1,340.31,107.19,126.54,191.52,281.19,281.82,56.38,244.22,360.73,78.96,637.33,86.28,211.72,301.34,53.45,5063.44,,338.69,219.99,28.83,94.52,31.69,276.94,154.675,101.23,50.87,72.89,131.38,180.15,162.81,398.56,81.31,163.54,219.87,1659.53,41.615,248.34,131.51,789.37
2025-11-30,217.53,129.99,197.89,,265.34,278.85,252.25,77.55,540.07,189.0,402.96,575.76,,,497.98,,185.28,39.77,345.89,275.16,133.38,272.92,13.28,53.48,42.98,298.45,599.77,151.63,341.63,73.52,,204.59,,431.43,313.62,173.93,249.28,80.34,40.56,69.48,210.71,,1175.47,278.69,156.0,457.86,48.99,53.58,236.48,928.17,111.56,238.01,572.25,159.49,177.0,194.94,50.24,88.85,104.096452,861.7,105.24,100.04,168.09,81.09,174.91,395.86,446.265,223.28,276.69,343.69,65.95,340.05,71.52,167.76,33.85,226.15,499.52,181.89,430.17,168.27,83.16,1360.17,81.405,179.73,948.63,208.55,163.33,140.67,252.85,128.9,153.5,147.19,,18.74,152.471587,64.46,101.58,228.09,178.14,,76.94,77.905,226.78,63.47,86.67,239.16,79.98,74.97,752.88,327.19,573.48,230.01,325.16,105.33,1476.72,369.68,255.83,104.41,266.28,371.18,590.83,403.42,277.25,97.52,250.0,320.13,110.31,116.99,212.98,320.18,320.12,59.01,233.22,365.27,76.16,599.48,94.02,228.16,303.34,53.65,4918.29,,311.84,219.07,25.78,92.73,34.52,296.18,167.61,103.6,54.1,77.73,136.38,179.58,160.01,420.235,82.79,187.0,255.635,1805.83,43.44,232.74,134.73,826.04
2025-12-31,214.16,141.44,205.31,,271.2,271.86,256.99,76.09,568.16,217.12,346.1,572.87,,,510.45,,195.24,40.2,318.51,262.52,132.72,261.23,13.12,55.21,50.79,308.03,653.57,136.37,336.66,81.32,,205.02,,444.11,340.07,177.94,246.3,79.22,36.9,67.39,228.02,,1215.08,293.57,171.18,483.67,43.3,63.72,285.41,906.36,107.09,241.4,570.21,163.11,186.5,217.06,54.15,87.35,109.47,878.96,104.14,102.46,171.05,81.65,183.4,389.07,445.06,237.38,275.39,324.03,63.41,344.6,74.28,169.58,29.27,227.51,510.73,193.56,449.72,173.49,87.17,1329.85,78.41,162.01,1009.05,213.45,172.27,136.18,242.79,125.29,136.07,156.15,,19.11,152.51088,58.82,95.35,223.17,199.48,,77.03,81.89,228.92,66.37,85.25,255.26,81.99,74.49,676.53,284.24,566.36,225.41,368.59,96.06,1394.19,383.32,240.87,96.75,253.52,351.47,579.45,379.83,275.14,89.92,268.3,349.99,110.27,135.72,208.15,313.0,313.8,57.66,230.82,369.95,85.55,673.82,95.93,240.85,296.01,55.0,5355.6,,312.58,242.36,30.54,99.91,37.0,312.12,163.315,116.69,58.41,83.0,137.96,184.02,135.99,416.82,87.1,204.88,283.38,1690.62,46.81,252.28,139.86,879.0
2026-01-31,236.73,170.63,223.98,,310.88,259.48,322.32,75.75,484.57,233.72,331.3,657.36,,,578.82,,201.49,43.92,351.42,281.99,146.96,225.52,13.88,52.81,60.23,306.79,726.37,168.04,351.09,84.0,,208.08,,487.94,420.51,198.55,261.26,86.09,46.47,69.81,237.19,,1427.94,342.85,233.46,634.22,49.0,75.92,414.88,1124.15,96.35,274.33,692.26,177.72,191.13,226.14,59.89,85.42,122.905,935.84,105.37,115.63,151.59,96.18,200.93,421.65,371.325,576.25,407.69,354.64,55.76,366.11,78.66,179.48,29.11,222.78,620.3,241.05,430.41,215.55,88.06,1427.54,67.595,186.18,1079.94,230.14,250.23,137.87,234.86,109.3,133.85,163.03,,20.07,159.905775,64.11,93.53,197.11,210.48,,78.32,81.385,218.89,73.04,81.36,275.61,78.97,74.93,670.46,255.81,504.22,230.15,391.84,102.96,1373.24,402.54,258.31,108.8,262.6,369.56,578.61,370.72,231.12,87.07,263.64,293.25,110.95,129.37,198.99,338.0,338.53,61.99,239.3,352.17,74.88,473.11,96.02,238.13,252.87,53.2,4998.04,,296.36,218.93,30.02,103.92,38.87,309.56,160.88,115.71,62.98,82.07,156.7,199.35,129.32,410.24,91.22,208.6,264.69,1463.17,50.225,209.61,140.22,935.41
2026-02-28,200.21,178.67,239.22,,355.79,264.18,372.3,73.54,542.645,227.53,319.55,742.83,,,583.87,,225.5,50.04,375.92,308.35,150.75,197.2,14.09,59.2,68.08,342.26,873.6,225.37,357.05,78.71,,262.53,,511.63,444.52,209.47,290.63,94.14,45.61,82.23,264.99,,1524.55,364.54,233.89,658.08,57.52,74.64,412.37,1142.74,99.03,292.88,724.38,176.88,177.19,227.01,66.48,92.56,126.115,1009.18,99.19,123.27,142.36,126.76,202.62,407.45,349.85,635.36,407.84,362.59,59.58,385.22,86.49,193.13,32.39,230.15,681.1,320.03,402.51,212.11,98.65,1302.79,66.86,254.89,1144.73,263.95,279.7,129.56,223.94,116.35,121.38,190.1,,20.37,176.48,59.01,76.85,185.87,178.49,,79.46,83.69,210.64,73.43,86.47,271.36,84.255,75.36,656.73,246.61,503.51,178.81,700.91,97.66,1366.69,482.26,256.26,98.31,252.35,387.46,521.11,319.38,254.34,98.44,208.72,262.41,112.93,135.11,214.52,311.76,311.43,69.04,210.0,308.9,80.49,434.77,100.11,229.59,245.87,49.83,4238.71,,301.4,195.64,31.55,95.2,37.22,340.86,163.91,110.19,60.19,64.42,157.86,213.85,111.96,402.37,90.86,141.0,215.63,1409.36,49.46,157.2,145.26,859.57
2026-03-31,201.99,179.45,209.24,,307.44,248.8,337.17,67.04,430.1,190.52,300.68,695.4,,,523.24,,206.6,45.26,357.36,261.37,125.4,190.29,11.37,53.92,56.24,282.81,853.16,194.4,346.76,72.98,,227.9,,480.97,381.79,186.55,259.04,79.45,43.13,71.01,261.1,,1443.21,343.0,211.41,615.84,80.45,62.0,357.22,1053.01,102.34,260.17,679.0,163.37,167.52,191.66,58.35,75.95,112.825,888.44,84.92,103.82,127.11,111.76,189.71,351.5,344.72,615.83,380.07,315.37,53.65,359.04,68.82,171.15,21.97,202.14,593.31,295.61,361.83,190.33,87.47,1140.03,62.98,251.07,1057.07,241.11,275.34,117.55,202.81,103.99,110.24,166.38,,15.97,154.51,50.94,69.17,157.42,159.16,,79.92,69.83,181.52,62.25,79.34,281.98,69.3,75.67,558.32,208.22,452.66,163.85,702.73,87.14,1232.04,438.32,220.47,83.9,219.4,327.44,473.36,289.16,243.35,88.57,192.6,234.84,106.41,122.87,202.71,274.34,273.76,66.48,199.34,292.27,72.95,381.2,93.46,213.28,229.84,46.97,4064.27,,271.77,176.1,24.19,92.36,30.86,319.09,153.66,107.38,57.78,59.78,151.4,192.49,114.48,348.0,87.98,135.19,225.89,1011.06,44.54,155.42,135.11,802.89
