Date,re_return,rolling_mean,rolling_std,z_score,is_event,direction
2025-06-30,0.00923676172550023,0.005168505583159146,0.03597604947317008,0.11308234789300795,False,up
2025-07-31,0.04073886502204114,0.005772323821093071,0.03597867567718886,0.9718684899543841,False,up
2025-08-31,0.033724394772098876,0.006211431609378101,0.03640371463397019,0.7557735093617892,False,up
2025-09-30,0.05520603626308238,0.005327002190151188,0.035511215452295714,1.4045994606953571,False,up
2025-10-31,0.005920164532557748,0.006622073970703448,0.03712410642466979,-0.018907106614673038,False,up
2025-11-30,-0.007880089154456238,0.007221382958507979,0.03704305294198273,-0.40767352886967284,False,down
2025-12-31,0.014607314315495602,0.010123891895276028,0.0340158554334024,0.13180390036044798,False,up
2026-01-31,0.09168328335631355,0.015604260857644834,0.0280132903345375,2.7158188699051578,True,up
2026-02-28,0.07219887203664588,0.025492391096555145,0.03224053478865049,1.4486881575094912,False,up
2026-03-31,-0.011812714849407758,0.028619325288868402,0.034920433209621154,-1.1578332919173655,False,down
